O_Tz06,O_Sla06,O_Lga06,O_Ssd06,O_Sd06,O_State,D_Tz06,D_Sla06,D_Lga06,D_Ssd06,D_Sd06,D_Area,O_Zone06_abs,Dzn06_abs,Mode9,Freq,source not in tz,destination in tz,
631,4150,4150,515,5,0,278,7205,7200,505,5,1,1141500631,1172050278,1,3,#N/A,278,#N/A
631,4150,4150,515,5,0,279,7205,7200,505,5,1,1141500631,1172050279,1,3,#N/A,279,#N/A
632,4150,4150,515,5,0,285,7205,7200,505,5,1,1141500632,1172050285,1,3,#N/A,285,#N/A
633,4150,4150,515,5,0,523,6550,6550,510,5,1,1141500633,1165500523,1,1,#N/A,523,#N/A
633,4150,4150,515,5,0,525,6550,6550,510,5,1,1141500633,1165500525,1,1,#N/A,525,#N/A
633,4150,4150,515,5,0,530,6550,6550,510,5,1,1141500633,1165500530,1,3,#N/A,530,#N/A
633,4150,4150,515,5,0,532,6550,6550,510,5,1,1141500633,1165500532,1,1,#N/A,532,#N/A
633,4150,4150,515,5,0,284,7205,7200,505,5,1,1141500633,1172050284,1,3,#N/A,284,#N/A
634,4150,4150,515,5,0,520,6550,6550,510,5,1,1141500634,1165500520,1,3,#N/A,520,#N/A
635,4150,4150,515,5,0,527,6550,6550,510,5,1,1141500635,1165500527,1,3,#N/A,527,#N/A
635,4150,4150,515,5,0,277,7205,7200,505,5,1,1141500635,1172050277,1,3,#N/A,277,#N/A
636,4150,4150,515,5,0,520,6550,6550,510,5,1,1141500636,1165500520,1,3,#N/A,520,#N/A
639,4150,4150,515,5,0,520,6550,6550,510,5,1,1141500639,1165500520,1,3,#N/A,520,#N/A
640,4150,4150,515,5,0,520,6550,6550,510,5,1,1141500640,1165500520,1,3,#N/A,520,#N/A
640,4150,4150,515,5,0,529,6550,6550,510,5,1,1141500640,1165500529,1,3,#N/A,529,#N/A
640,4150,4150,515,5,0,556,6550,6550,510,5,1,1141500640,1165500556,1,3,#N/A,556,#N/A
640,4150,4150,515,5,0,292,7205,7200,505,5,1,1141500640,1172050292,1,3,#N/A,292,#N/A
641,4150,4150,515,5,0,520,6550,6550,510,5,1,1141500641,1165500520,1,4,#N/A,520,#N/A
641,4150,4150,515,5,0,277,7205,7200,505,5,1,1141500641,1172050277,1,3,#N/A,277,#N/A
641,4150,4150,515,5,0,283,7205,7200,505,5,1,1141500641,1172050283,1,3,#N/A,283,#N/A
642,4150,4150,515,5,0,520,6550,6550,510,5,1,1141500642,1165500520,1,3,#N/A,520,#N/A
642,4150,4150,515,5,0,527,6550,6550,510,5,1,1141500642,1165500527,1,3,#N/A,527,#N/A
642,4150,4150,515,5,0,276,7205,7200,505,5,1,1141500642,1172050276,1,3,#N/A,276,#N/A
643,4150,4150,515,5,0,549,6550,6550,510,5,1,1141500643,1165500549,1,4,#N/A,549,#N/A
643,4150,4150,515,5,0,553,6550,6550,510,5,1,1141500643,1165500553,1,3,#N/A,553,#N/A
643,4150,4150,515,5,0,276,7205,7200,505,5,1,1141500643,1172050276,1,3,#N/A,276,#N/A
644,4150,4150,515,5,0,520,6550,6550,510,5,1,1141500644,1165500520,1,3,#N/A,520,#N/A
644,4150,4150,515,5,0,528,6550,6550,510,5,1,1141500644,1165500528,1,3,#N/A,528,#N/A
645,4150,4150,515,5,0,279,7205,7200,505,5,1,1141500645,1172050279,1,3,#N/A,279,#N/A
646,4150,4150,515,5,0,512,6550,6550,510,5,1,1141500646,1165500512,1,4,#N/A,512,#N/A
646,4150,4150,515,5,0,520,6550,6550,510,5,1,1141500646,1165500520,1,3,#N/A,520,#N/A
646,4150,4150,515,5,0,553,6550,6550,510,5,1,1141500646,1165500553,1,3,#N/A,553,#N/A
646,4150,4150,515,5,0,277,7205,7200,505,5,1,1141500646,1172050277,1,3,#N/A,277,#N/A
650,4150,4150,515,5,0,520,6550,6550,510,5,1,1141500650,1165500520,1,3,#N/A,520,#N/A
650,4150,4150,515,5,0,527,6550,6550,510,5,1,1141500650,1165500527,1,3,#N/A,527,#N/A
3691,4400,4400,1505,15,0,287,7205,7200,505,5,1,1144003691,1172050287,1,3,#N/A,287,#N/A
663,4450,4450,515,5,0,279,7205,7200,505,5,1,1144500663,1172050279,1,3,#N/A,279,#N/A
665,4450,4450,515,5,0,536,6550,6550,510,5,1,1144500665,1165500536,1,3,#N/A,536,#N/A
666,4450,4450,515,5,0,521,6550,6550,510,5,1,1144500666,1165500521,1,4,#N/A,521,#N/A
666,4450,4450,515,5,0,533,6550,6550,510,5,1,1144500666,1165500533,1,1,#N/A,533,#N/A
666,4450,4450,515,5,0,537,6550,6550,510,5,1,1144500666,1165500537,1,1,#N/A,537,#N/A
666,4450,4450,515,5,0,539,6550,6550,510,5,1,1144500666,1165500539,1,1,#N/A,539,#N/A
666,4450,4450,515,5,0,556,6550,6550,510,5,1,1144500666,1165500556,1,3,#N/A,556,#N/A
666,4450,4450,515,5,0,287,7205,7200,505,5,1,1144500666,1172050287,1,3,#N/A,287,#N/A
666,4450,4450,515,5,0,288,7205,7200,505,5,1,1144500666,1172050288,1,3,#N/A,288,#N/A
667,4450,4450,515,5,0,277,7205,7200,505,5,1,1144500667,1172050277,1,3,#N/A,277,#N/A
667,4450,4450,515,5,0,279,7205,7200,505,5,1,1144500667,1172050279,1,3,#N/A,279,#N/A
668,4450,4450,515,5,0,557,6550,6550,510,5,1,1144500668,1165500557,1,3,#N/A,557,#N/A
669,4450,4450,515,5,0,520,6550,6550,510,5,1,1144500669,1165500520,1,3,#N/A,520,#N/A
669,4450,4450,515,5,0,537,6550,6550,510,5,1,1144500669,1165500537,1,3,#N/A,537,#N/A
669,4450,4450,515,5,0,556,6550,6550,510,5,1,1144500669,1165500556,1,4,#N/A,556,#N/A
669,4450,4450,515,5,0,277,7205,7200,505,5,1,1144500669,1172050277,1,3,#N/A,277,#N/A
669,4450,4450,515,5,0,278,7205,7200,505,5,1,1144500669,1172050278,1,4,#N/A,278,#N/A
669,4450,4450,515,5,0,283,7205,7200,505,5,1,1144500669,1172050283,1,3,#N/A,283,#N/A
669,4450,4450,515,5,0,287,7205,7200,505,5,1,1144500669,1172050287,1,3,#N/A,287,#N/A
670,4450,4450,515,5,0,521,6550,6550,510,5,1,1144500670,1165500521,1,4,#N/A,521,#N/A
670,4450,4450,515,5,0,529,6550,6550,510,5,1,1144500670,1165500529,1,3,#N/A,529,#N/A
670,4450,4450,515,5,0,283,7205,7200,505,5,1,1144500670,1172050283,1,3,#N/A,283,#N/A
670,4450,4450,515,5,0,287,7205,7200,505,5,1,1144500670,1172050287,1,3,#N/A,287,#N/A
670,4450,4450,515,5,0,294,7205,7200,505,5,1,1144500670,1172050294,1,3,#N/A,294,#N/A
671,4450,4450,515,5,0,529,6550,6550,510,5,1,1144500671,1165500529,1,3,#N/A,529,#N/A
671,4450,4450,515,5,0,284,7205,7200,505,5,1,1144500671,1172050284,1,3,#N/A,284,#N/A
673,4450,4450,515,5,0,520,6550,6550,510,5,1,1144500673,1165500520,1,3,#N/A,520,#N/A
673,4450,4450,515,5,0,553,6550,6550,510,5,1,1144500673,1165500553,1,3,#N/A,553,#N/A
674,4450,4450,515,5,0,549,6550,6550,510,5,1,1144500674,1165500549,1,3,#N/A,549,#N/A
675,4450,4450,515,5,0,527,6550,6550,510,5,1,1144500675,1165500527,1,3,#N/A,527,#N/A
675,4450,4450,515,5,0,288,7205,7200,505,5,1,1144500675,1172050288,1,3,#N/A,288,#N/A
676,4450,4450,515,5,0,520,6550,6550,510,5,1,1144500676,1165500520,1,3,#N/A,520,#N/A
676,4450,4450,515,5,0,558,6550,6550,510,5,1,1144500676,1165500558,1,4,#N/A,558,#N/A
676,4450,4450,515,5,0,279,7205,7200,505,5,1,1144500676,1172050279,1,3,#N/A,279,#N/A
677,4450,4450,515,5,0,552,6550,6550,510,5,1,1144500677,1165500552,1,3,#N/A,552,#N/A
677,4450,4450,515,5,0,279,7205,7200,505,5,1,1144500677,1172050279,1,3,#N/A,279,#N/A
678,4450,4450,515,5,0,537,6550,6550,510,5,1,1144500678,1165500537,1,7,#N/A,537,#N/A
678,4450,4450,515,5,0,558,6550,6550,510,5,1,1144500678,1165500558,1,3,#N/A,558,#N/A
684,4450,4450,515,5,0,554,6550,6550,510,5,1,1144500684,1165500554,1,3,#N/A,554,#N/A
2541,4500,4500,560,5,0,292,7205,7200,505,5,1,1145002541,1172050292,1,3,#N/A,292,#N/A
2542,4500,4500,560,5,0,277,7205,7200,505,5,1,1145002542,1172050277,1,3,#N/A,277,#N/A
2542,4500,4500,560,5,0,287,7205,7200,505,5,1,1145002542,1172050287,1,1,#N/A,287,#N/A
2542,4500,4500,560,5,0,292,7205,7200,505,5,1,1145002542,1172050292,1,3,#N/A,292,#N/A
2543,4500,4500,560,5,0,283,7205,7200,505,5,1,1145002543,1172050283,1,3,#N/A,283,#N/A
2544,4500,4500,560,5,0,508,6550,6550,510,5,1,1145002544,1165500508,1,3,#N/A,508,#N/A
2544,4500,4500,560,5,0,520,6550,6550,510,5,1,1145002544,1165500520,1,3,#N/A,520,#N/A
2544,4500,4500,560,5,0,279,7205,7200,505,5,1,1145002544,1172050279,1,3,#N/A,279,#N/A
2545,4500,4500,560,5,0,520,6550,6550,510,5,1,1145002545,1165500520,1,3,#N/A,520,#N/A
2547,4500,4500,560,5,0,277,7205,7200,505,5,1,1145002547,1172050277,1,3,#N/A,277,#N/A
2549,4500,4500,560,5,0,558,6550,6550,510,5,1,1145002549,1165500558,1,3,#N/A,558,#N/A
2551,4500,4500,560,5,0,278,7205,7200,505,5,1,1145002551,1172050278,1,1,#N/A,278,#N/A
2554,4500,4500,560,5,0,520,6550,6550,510,5,1,1145002554,1165500520,1,3,#N/A,520,#N/A
2556,4500,4500,560,5,0,520,6550,6550,510,5,1,1145002556,1165500520,1,3,#N/A,520,#N/A
2557,4500,4500,560,5,0,520,6550,6550,510,5,1,1145002557,1165500520,1,3,#N/A,520,#N/A
2561,4500,4500,560,5,0,525,6550,6550,510,5,1,1145002561,1165500525,1,3,#N/A,525,#N/A
2565,4500,4500,560,5,0,520,6550,6550,510,5,1,1145002565,1165500520,1,3,#N/A,520,#N/A
2566,4500,4500,560,5,0,515,6550,6550,510,5,1,1145002566,1165500515,1,3,#N/A,515,#N/A
2566,4500,4500,560,5,0,277,7205,7200,505,5,1,1145002566,1172050277,1,3,#N/A,277,#N/A
2568,4500,4500,560,5,0,276,7205,7200,505,5,1,1145002568,1172050276,1,3,#N/A,276,#N/A
2569,4500,4500,560,5,0,520,6550,6550,510,5,1,1145002569,1165500520,1,3,#N/A,520,#N/A
2569,4500,4500,560,5,0,277,7205,7200,505,5,1,1145002569,1172050277,1,3,#N/A,277,#N/A
2570,4500,4500,560,5,0,525,6550,6550,510,5,1,1145002570,1165500525,1,3,#N/A,525,#N/A
2571,4500,4500,560,5,0,278,7205,7200,505,5,1,1145002571,1172050278,1,1,#N/A,278,#N/A
2577,4500,4500,560,5,0,520,6550,6550,510,5,1,1145002577,1165500520,1,3,#N/A,520,#N/A
2578,4500,4500,560,5,0,277,7205,7200,505,5,1,1145002578,1172050277,1,3,#N/A,277,#N/A
2580,4500,4500,560,5,0,532,6550,6550,510,5,1,1145002580,1165500532,1,3,#N/A,532,#N/A
2583,4500,4500,560,5,0,558,6550,6550,510,5,1,1145002583,1165500558,1,3,#N/A,558,#N/A
3368,4655,4650,1005,10,0,285,7205,7200,505,5,1,1146553368,1172050285,1,3,#N/A,285,#N/A
3376,4655,4650,1005,10,0,277,7205,7200,505,5,1,1146553376,1172050277,1,3,#N/A,277,#N/A
2426,4700,4700,555,5,0,520,6550,6550,510,5,1,1147002426,1165500520,1,3,#N/A,520,#N/A
2426,4700,4700,555,5,0,521,6550,6550,510,5,1,1147002426,1165500521,1,1,#N/A,521,#N/A
2426,4700,4700,555,5,0,549,6550,6550,510,5,1,1147002426,1165500549,1,1,#N/A,549,#N/A
2426,4700,4700,555,5,0,553,6550,6550,510,5,1,1147002426,1165500553,1,4,#N/A,553,#N/A
2427,4700,4700,555,5,0,292,7205,7200,505,5,1,1147002427,1172050292,1,3,#N/A,292,#N/A
2430,4700,4700,555,5,0,284,7205,7200,505,5,1,1147002430,1172050284,1,3,#N/A,284,#N/A
2434,4700,4700,555,5,0,292,7205,7200,505,5,1,1147002434,1172050292,1,3,#N/A,292,#N/A
342,4800,4800,505,5,0,521,6550,6550,510,5,1,1148000342,1165500521,1,3,#N/A,521,#N/A
346,4800,4800,505,5,0,520,6550,6550,510,5,1,1148000346,1165500520,1,3,#N/A,520,#N/A
1083,4901,4900,525,5,0,520,6550,6550,510,5,1,1149011083,1165500520,1,3,#N/A,520,#N/A
1087,4901,4900,525,5,0,283,7205,7200,505,5,1,1149011087,1172050283,1,3,#N/A,283,#N/A
1092,4901,4900,525,5,0,530,6550,6550,510,5,1,1149011092,1165500530,1,3,#N/A,530,#N/A
1095,4901,4900,525,5,0,283,7205,7200,505,5,1,1149011095,1172050283,1,3,#N/A,283,#N/A
1102,4901,4900,525,5,0,292,7205,7200,505,5,1,1149011102,1172050292,1,3,#N/A,292,#N/A
1105,4901,4900,525,5,0,514,6550,6550,510,5,1,1149011105,1165500514,1,3,#N/A,514,#N/A
1107,4901,4900,525,5,0,520,6550,6550,510,5,1,1149011107,1165500520,1,3,#N/A,520,#N/A
1114,4901,4900,525,5,0,277,7205,7200,505,5,1,1149011114,1172050277,1,3,#N/A,277,#N/A
1115,4901,4900,525,5,0,277,7205,7200,505,5,1,1149011115,1172050277,1,1,#N/A,277,#N/A
1115,4901,4900,525,5,0,287,7205,7200,505,5,1,1149011115,1172050287,1,1,#N/A,287,#N/A
1118,4901,4900,525,5,0,531,6550,6550,510,5,1,1149011118,1165500531,1,4,#N/A,531,#N/A
1118,4901,4900,525,5,0,292,7205,7200,505,5,1,1149011118,1172050292,1,3,#N/A,292,#N/A
1124,4901,4900,525,5,0,294,7205,7200,505,5,1,1149011124,1172050294,1,3,#N/A,294,#N/A
1125,4901,4900,525,5,0,511,6550,6550,510,5,1,1149011125,1165500511,1,3,#N/A,511,#N/A
1125,4901,4900,525,5,0,287,7205,7200,505,5,1,1149011125,1172050287,1,4,#N/A,287,#N/A
1126,4901,4900,525,5,0,520,6550,6550,510,5,1,1149011126,1165500520,1,3,#N/A,520,#N/A
1126,4901,4900,525,5,0,556,6550,6550,510,5,1,1149011126,1165500556,1,3,#N/A,556,#N/A
1126,4901,4900,525,5,0,288,7205,7200,505,5,1,1149011126,1172050288,1,1,#N/A,288,#N/A
1126,4901,4900,525,5,0,292,7205,7200,505,5,1,1149011126,1172050292,1,1,#N/A,292,#N/A
1127,4901,4900,525,5,0,285,7205,7200,505,5,1,1149011127,1172050285,1,3,#N/A,285,#N/A
1127,4901,4900,525,5,0,287,7205,7200,505,5,1,1149011127,1172050287,1,3,#N/A,287,#N/A
1149,4904,4900,525,5,0,277,7205,7200,505,5,1,1149041149,1172050277,1,3,#N/A,277,#N/A
1173,4904,4900,525,5,0,510,6550,6550,510,5,1,1149041173,1165500510,1,4,#N/A,510,#N/A
1173,4904,4900,525,5,0,277,7205,7200,505,5,1,1149041173,1172050277,1,2,#N/A,277,#N/A
1173,4904,4900,525,5,0,287,7205,7200,505,5,1,1149041173,1172050287,1,1,#N/A,287,#N/A
1174,4904,4900,525,5,0,520,6550,6550,510,5,1,1149041174,1165500520,1,4,#N/A,520,#N/A
2861,5150,5150,565,5,0,520,6550,6550,510,5,1,1151502861,1165500520,1,3,#N/A,520,#N/A
2865,5150,5150,565,5,0,284,7205,7200,505,5,1,1151502865,1172050284,1,3,#N/A,284,#N/A
2869,5150,5150,565,5,0,292,7205,7200,505,5,1,1151502869,1172050292,1,3,#N/A,292,#N/A
357,5200,5200,505,5,0,277,7205,7200,505,5,1,1152000357,1172050277,1,3,#N/A,277,#N/A
357,5200,5200,505,5,0,278,7205,7200,505,5,1,1152000357,1172050278,1,3,#N/A,278,#N/A
358,5200,5200,505,5,0,510,6550,6550,510,5,1,1152000358,1165500510,1,3,#N/A,510,#N/A
359,5200,5200,505,5,0,276,7205,7200,505,5,1,1152000359,1172050276,1,4,#N/A,276,#N/A
360,5200,5200,505,5,0,510,6550,6550,510,5,1,1152000360,1165500510,1,1,#N/A,510,#N/A
360,5200,5200,505,5,0,521,6550,6550,510,5,1,1152000360,1165500521,1,1,#N/A,521,#N/A
360,5200,5200,505,5,0,527,6550,6550,510,5,1,1152000360,1165500527,1,1,#N/A,527,#N/A
360,5200,5200,505,5,0,558,6550,6550,510,5,1,1152000360,1165500558,1,3,#N/A,558,#N/A
362,5200,5200,505,5,0,279,7205,7200,505,5,1,1152000362,1172050279,1,3,#N/A,279,#N/A
363,5200,5200,505,5,0,516,6550,6550,510,5,1,1152000363,1165500516,1,3,#N/A,516,#N/A
364,5200,5200,505,5,0,510,6550,6550,510,5,1,1152000364,1165500510,1,4,#N/A,510,#N/A
364,5200,5200,505,5,0,520,6550,6550,510,5,1,1152000364,1165500520,1,3,#N/A,520,#N/A
365,5200,5200,505,5,0,520,6550,6550,510,5,1,1152000365,1165500520,1,3,#N/A,520,#N/A
369,5200,5200,505,5,0,270,7205,7200,505,5,1,1152000369,1172050270,1,4,#N/A,270,#N/A
373,5200,5200,505,5,0,520,6550,6550,510,5,1,1152000373,1165500520,1,3,#N/A,520,#N/A
373,5200,5200,505,5,0,278,7205,7200,505,5,1,1152000373,1172050278,1,1,#N/A,278,#N/A
373,5200,5200,505,5,0,287,7205,7200,505,5,1,1152000373,1172050287,1,1,#N/A,287,#N/A
373,5200,5200,505,5,0,288,7205,7200,505,5,1,1152000373,1172050288,1,4,#N/A,288,#N/A
374,5200,5200,505,5,0,278,7205,7200,505,5,1,1152000374,1172050278,1,4,#N/A,278,#N/A
375,5200,5200,505,5,0,508,6550,6550,510,5,1,1152000375,1165500508,1,3,#N/A,508,#N/A
375,5200,5200,505,5,0,510,6550,6550,510,5,1,1152000375,1165500510,1,3,#N/A,510,#N/A
375,5200,5200,505,5,0,549,6550,6550,510,5,1,1152000375,1165500549,1,3,#N/A,549,#N/A
376,5200,5200,505,5,0,558,6550,6550,510,5,1,1152000376,1165500558,1,5,#N/A,558,#N/A
376,5200,5200,505,5,0,277,7205,7200,505,5,1,1152000376,1172050277,1,3,#N/A,277,#N/A
377,5200,5200,505,5,0,523,6550,6550,510,5,1,1152000377,1165500523,1,1,#N/A,523,#N/A
377,5200,5200,505,5,0,526,6550,6550,510,5,1,1152000377,1165500526,1,1,#N/A,526,#N/A
377,5200,5200,505,5,0,532,6550,6550,510,5,1,1152000377,1165500532,1,1,#N/A,532,#N/A
377,5200,5200,505,5,0,278,7205,7200,505,5,1,1152000377,1172050278,1,4,#N/A,278,#N/A
379,5200,5200,505,5,0,520,6550,6550,510,5,1,1152000379,1165500520,1,3,#N/A,520,#N/A
380,5200,5200,505,5,0,513,6550,6550,510,5,1,1152000380,1165500513,1,3,#N/A,513,#N/A
380,5200,5200,505,5,0,520,6550,6550,510,5,1,1152000380,1165500520,1,3,#N/A,520,#N/A
381,5200,5200,505,5,0,278,7205,7200,505,5,1,1152000381,1172050278,1,5,#N/A,278,#N/A
382,5200,5200,505,5,0,510,6550,6550,510,5,1,1152000382,1165500510,1,3,#N/A,510,#N/A
382,5200,5200,505,5,0,532,6550,6550,510,5,1,1152000382,1165500532,1,1,#N/A,532,#N/A
382,5200,5200,505,5,0,537,6550,6550,510,5,1,1152000382,1165500537,1,2,#N/A,537,#N/A
383,5200,5200,505,5,0,520,6550,6550,510,5,1,1152000383,1165500520,1,3,#N/A,520,#N/A
383,5200,5200,505,5,0,276,7205,7200,505,5,1,1152000383,1172050276,1,3,#N/A,276,#N/A
384,5200,5200,505,5,0,520,6550,6550,510,5,1,1152000384,1165500520,1,3,#N/A,520,#N/A
384,5200,5200,505,5,0,529,6550,6550,510,5,1,1152000384,1165500529,1,3,#N/A,529,#N/A
384,5200,5200,505,5,0,553,6550,6550,510,5,1,1152000384,1165500553,1,3,#N/A,553,#N/A
388,5200,5200,505,5,0,540,6550,6550,510,5,1,1152000388,1165500540,1,3,#N/A,540,#N/A
388,5200,5200,505,5,0,277,7205,7200,505,5,1,1152000388,1172050277,1,3,#N/A,277,#N/A
391,5200,5200,505,5,0,509,6550,6550,510,5,1,1152000391,1165500509,1,3,#N/A,509,#N/A
392,5200,5200,505,5,0,270,7205,7200,505,5,1,1152000392,1172050270,1,4,#N/A,270,#N/A
392,5200,5200,505,5,0,278,7205,7200,505,5,1,1152000392,1172050278,1,4,#N/A,278,#N/A
393,5200,5200,505,5,0,278,7205,7200,505,5,1,1152000393,1172050278,1,4,#N/A,278,#N/A
2313,5350,5350,555,5,0,520,6550,6550,510,5,1,1153502313,1165500520,1,3,#N/A,520,#N/A
2320,5350,5350,555,5,0,277,7205,7200,505,5,1,1153502320,1172050277,1,3,#N/A,277,#N/A
3197,5903,5900,1005,10,0,527,6550,6550,510,5,1,1159033197,1165500527,1,3,#N/A,527,#N/A
2336,5950,5950,555,5,0,520,6550,6550,510,5,1,1159502336,1165500520,1,3,#N/A,520,#N/A
2338,5950,5950,555,5,0,520,6550,6550,510,5,1,1159502338,1165500520,1,3,#N/A,520,#N/A
2338,5950,5950,555,5,0,284,7205,7200,505,5,1,1159502338,1172050284,1,3,#N/A,284,#N/A
2341,5950,5950,555,5,0,276,7205,7200,505,5,1,1159502341,1172050276,1,3,#N/A,276,#N/A
2344,5950,5950,555,5,0,510,6550,6550,510,5,1,1159502344,1165500510,1,1,#N/A,510,#N/A
2344,5950,5950,555,5,0,515,6550,6550,510,5,1,1159502344,1165500515,1,3,#N/A,515,#N/A
2344,5950,5950,555,5,0,521,6550,6550,510,5,1,1159502344,1165500521,1,1,#N/A,521,#N/A
2344,5950,5950,555,5,0,527,6550,6550,510,5,1,1159502344,1165500527,1,4,#N/A,527,#N/A
2344,5950,5950,555,5,0,528,6550,6550,510,5,1,1159502344,1165500528,1,3,#N/A,528,#N/A
2344,5950,5950,555,5,0,550,6550,6550,510,5,1,1159502344,1165500550,1,3,#N/A,550,#N/A
2344,5950,5950,555,5,0,558,6550,6550,510,5,1,1159502344,1165500558,1,3,#N/A,558,#N/A
2345,5950,5950,555,5,0,520,6550,6550,510,5,1,1159502345,1165500520,1,3,#N/A,520,#N/A
2347,5950,5950,555,5,0,558,6550,6550,510,5,1,1159502347,1165500558,1,5,#N/A,558,#N/A
2348,5950,5950,555,5,0,292,7205,7200,505,5,1,1159502348,1172050292,1,3,#N/A,292,#N/A
2349,5950,5950,555,5,0,520,6550,6550,510,5,1,1159502349,1165500520,1,3,#N/A,520,#N/A
2353,5950,5950,555,5,0,292,7205,7200,505,5,1,1159502353,1172050292,1,3,#N/A,292,#N/A
2354,5950,5950,555,5,0,520,6550,6550,510,5,1,1159502354,1165500520,1,3,#N/A,520,#N/A
2354,5950,5950,555,5,0,270,7205,7200,505,5,1,1159502354,1172050270,1,4,#N/A,270,#N/A
2357,5950,5950,555,5,0,520,6550,6550,510,5,1,1159502357,1165500520,1,4,#N/A,520,#N/A
2361,5950,5950,555,5,0,276,7205,7200,505,5,1,1159502361,1172050276,1,3,#N/A,276,#N/A
2361,5950,5950,555,5,0,278,7205,7200,505,5,1,1159502361,1172050278,1,4,#N/A,278,#N/A
2362,5950,5950,555,5,0,520,6550,6550,510,5,1,1159502362,1165500520,1,3,#N/A,520,#N/A
2363,5950,5950,555,5,0,278,7205,7200,505,5,1,1159502363,1172050278,1,3,#N/A,278,#N/A
2366,5950,5950,555,5,0,276,7205,7200,505,5,1,1159502366,1172050276,1,1,#N/A,276,#N/A
2367,5950,5950,555,5,0,527,6550,6550,510,5,1,1159502367,1165500527,1,3,#N/A,527,#N/A
2369,5950,5950,555,5,0,287,7205,7200,505,5,1,1159502369,1172050287,1,3,#N/A,287,#N/A
1690,6251,6250,540,5,0,558,6550,6550,510,5,1,1162511690,1165500558,1,3,#N/A,558,#N/A
1694,6251,6250,540,5,0,523,6550,6550,510,5,1,1162511694,1165500523,1,3,#N/A,523,#N/A
1696,6251,6250,540,5,0,520,6550,6550,510,5,1,1162511696,1165500520,1,3,#N/A,520,#N/A
1697,6251,6250,540,5,0,527,6550,6550,510,5,1,1162511697,1165500527,1,3,#N/A,527,#N/A
1699,6251,6250,540,5,0,292,7205,7200,505,5,1,1162511699,1172050292,1,3,#N/A,292,#N/A
1702,6251,6250,540,5,0,520,6550,6550,510,5,1,1162511702,1165500520,1,3,#N/A,520,#N/A
1706,6251,6250,540,5,0,520,6550,6550,510,5,1,1162511706,1165500520,1,3,#N/A,520,#N/A
1710,6251,6250,540,5,0,277,7205,7200,505,5,1,1162511710,1172050277,1,3,#N/A,277,#N/A
1710,6251,6250,540,5,0,288,7205,7200,505,5,1,1162511710,1172050288,1,3,#N/A,288,#N/A
1710,6251,6250,540,5,0,292,7205,7200,505,5,1,1162511710,1172050292,1,2,#N/A,292,#N/A
1711,6251,6250,540,5,0,520,6550,6550,510,5,1,1162511711,1165500520,1,3,#N/A,520,#N/A
1711,6251,6250,540,5,0,555,6550,6550,510,5,1,1162511711,1165500555,1,3,#N/A,555,#N/A
1711,6251,6250,540,5,0,283,7205,7200,505,5,1,1162511711,1172050283,1,3,#N/A,283,#N/A
1714,6251,6250,540,5,0,558,6550,6550,510,5,1,1162511714,1165500558,1,3,#N/A,558,#N/A
1714,6251,6250,540,5,0,270,7205,7200,505,5,1,1162511714,1172050270,1,3,#N/A,270,#N/A
1714,6251,6250,540,5,0,284,7205,7200,505,5,1,1162511714,1172050284,1,3,#N/A,284,#N/A
1715,6251,6250,540,5,0,553,6550,6550,510,5,1,1162511715,1165500553,1,3,#N/A,553,#N/A
1716,6251,6250,540,5,0,511,6550,6550,510,5,1,1162511716,1165500511,1,3,#N/A,511,#N/A
1716,6251,6250,540,5,0,285,7205,7200,505,5,1,1162511716,1172050285,1,3,#N/A,285,#N/A
1718,6251,6250,540,5,0,279,7205,7200,505,5,1,1162511718,1172050279,1,3,#N/A,279,#N/A
1718,6251,6250,540,5,0,288,7205,7200,505,5,1,1162511718,1172050288,1,3,#N/A,288,#N/A
1719,6251,6250,540,5,0,539,6550,6550,510,5,1,1162511719,1165500539,1,3,#N/A,539,#N/A
1719,6251,6250,540,5,0,553,6550,6550,510,5,1,1162511719,1165500553,1,3,#N/A,553,#N/A
1719,6251,6250,540,5,0,294,7205,7200,505,5,1,1162511719,1172050294,1,3,#N/A,294,#N/A
1721,6251,6250,540,5,0,277,7205,7200,505,5,1,1162511721,1172050277,1,3,#N/A,277,#N/A
1658,6252,6250,540,5,0,527,6550,6550,510,5,1,1162521658,1165500527,1,3,#N/A,527,#N/A
1659,6252,6250,540,5,0,520,6550,6550,510,5,1,1162521659,1165500520,1,3,#N/A,520,#N/A
1659,6252,6250,540,5,0,527,6550,6550,510,5,1,1162521659,1165500527,1,3,#N/A,527,#N/A
1659,6252,6250,540,5,0,277,7205,7200,505,5,1,1162521659,1172050277,1,3,#N/A,277,#N/A
1661,6252,6250,540,5,0,520,6550,6550,510,5,1,1162521661,1165500520,1,3,#N/A,520,#N/A
1666,6252,6250,540,5,0,558,6550,6550,510,5,1,1162521666,1165500558,1,3,#N/A,558,#N/A
1666,6252,6250,540,5,0,279,7205,7200,505,5,1,1162521666,1172050279,1,3,#N/A,279,#N/A
1667,6252,6250,540,5,0,553,6550,6550,510,5,1,1162521667,1165500553,1,3,#N/A,553,#N/A
1667,6252,6250,540,5,0,279,7205,7200,505,5,1,1162521667,1172050279,1,3,#N/A,279,#N/A
1669,6252,6250,540,5,0,283,7205,7200,505,5,1,1162521669,1172050283,1,3,#N/A,283,#N/A
1671,6252,6250,540,5,0,520,6550,6550,510,5,1,1162521671,1165500520,1,4,#N/A,520,#N/A
