ID,activity_id,NAME,SUBURB,X,Y,TYPE,hotspotID,near_bus,near_train,note,travel_zone,note_entry
0,86117,La Perouse_ Anzac Pde Terminus,None,336840,6237772,Bus station,69,1,1,BUS_STOP,557,0
1,86118,La Perouse_ Anzac Pde opp Endeavour Av,None,336936,6237993,Bus station,73,1,1,BUS_STOP,557,0
2,86119,La Perouse_ Anzac Pde nr Endeavour Av,None,336928,6238036,Bus station,73,1,1,BUS_STOP,557,0
3,86120,Phillip Bay_ Anzac Pde nr Elaroo Av,None,337003,6238213,Bus station,77,1,1,BUS_STOP,557,0
4,86121,Little Bay_ Anzac Pde nr Grose St,None,337023,6238198,Bus station,77,1,1,BUS_STOP,557,0
5,86122,Little Bay_ Anzac Pde nr Budd Av,None,337477,6238473,Bus station,80,1,1,BUS_STOP,557,0
6,86123,Phillip Bay_ Bunnerong Rd nr Anzac Pde,None,337108,6238470,Bus station,85,1,1,BUS_STOP,557,0
7,86124,Phillip Bay_ Anzac Pde nr Canara Av,None,337060,6238390,Bus station,85,1,1,BUS_STOP,557,0
8,86125,Little Bay_ Anzac Pde nr Bunnerong Rd,None,337104,6238405,Bus station,85,1,1,BUS_STOP,557,0
9,86126,Little Bay_ Anzac Pde nr Budd Av,None,337458,6238533,Bus station,89,1,1,BUS_STOP,557,0
10,86127,Little Bay_ Mirrabooka Cr nr Bega Av,None,337473,6238624,Bus station,89,1,1,BUS_STOP,557,0
11,86128,Phillip Bay_ Bunnerong Rd nr Yarra Rd,None,337135,6238671,Bus station,89,1,1,BUS_STOP,557,0
12,86129,Little Bay_ Anzac Pde nr Jennifer St,None,337686,6238489,Bus station,90,1,1,BUS_STOP,557,0
13,86130,Little Bay_ Anzac Pde nr Jennifer St,None,337670,6238541,Bus station,90,1,1,BUS_STOP,557,0
14,86131,Little Bay_ Anzac Pde nr Little Bay Rd,None,337795,6238635,Bus station,90,1,1,BUS_STOP,557,0
15,86132,Little Bay_ Anzac Pde nr Little Bay Rd,None,337846,6238615,Bus station,90,1,1,BUS_STOP,557,0
16,86133,Little Bay_ Mirrabooka Cr nr Woonah St,None,337691,6238664,Bus station,90,1,1,BUS_STOP,557,0
17,86134,Little Bay_ Mirrabooka Cr nr Alkoo Av,None,337564,6238636,Bus station,90,1,1,BUS_STOP,557,0
18,86135,Little Bay_ Mirrabooka Cr nr Alkoo Av,None,337555,6238651,Bus station,90,1,1,BUS_STOP,557,0
19,86136,Little Bay_ Mirrabooka Cr nr Woonah St,None,337680,6238677,Bus station,90,1,1,BUS_STOP,557,0
20,86137,Little Bay_ Mirrabooka Cr nr Little Bay Rd,None,337745,6238789,Bus station,90,1,1,BUS_STOP,554,0
21,86138,Phillip Bay_ Yarra Rd nr Anzac Pde,None,337031,6238715,Bus station,93,1,1,BUS_STOP,557,0
22,86139,Little Bay_ Woomera Rd nr Bega Av,None,337443,6238752,Bus station,96,1,1,BUS_STOP,557,0
23,86140,Little Bay_ Woomera Rd nr Bega Av,None,337448,6238728,Bus station,96,1,1,BUS_STOP,557,0
24,86141,Matraville_ Bunnerong Rd nr Little Bay Rd,None,337102,6239078,Bus station,96,1,1,BUS_STOP,554,0
25,86142,Little Bay_ Mirrabooka Cr nr Little Bay Rd,None,337746,6238815,Bus station,99,1,1,BUS_STOP,554,0
26,86143,Little Bay_ Woomera Rd nr Woonah St,None,337506,6238844,Bus station,99,1,1,BUS_STOP,557,0
27,86144,Chifley_ Little Bay Rd nr Anzac Pde,None,337754,6238847,Bus station,99,1,1,BUS_STOP,554,0
28,86145,Little Bay_ Little Bay Rd nr Mirrabooka Cr,None,337726,6238839,Bus station,99,1,1,BUS_STOP,554,0
29,86146,Little Bay_ Woomera Rd nr Woonah St,None,337543,6238866,Bus station,99,1,1,BUS_STOP,554,0
30,86147,Chifley_ Anzac Pde nr McKenzie Av,None,337753,6238909,Bus station,99,1,1,BUS_STOP,554,0
31,86148,Little Bay_ Little Bay Rd nr Nurla Av,None,337497,6239000,Bus station,99,1,1,BUS_STOP,554,0
32,86149,Chifley_ Little Bay Rd nr Lasseter Av,None,337468,6239044,Bus station,99,1,1,BUS_STOP,554,0
33,86150,Little Bay_ Anzac Pde nr Nyan St,None,337784,6238952,Bus station,99,1,1,BUS_STOP,555,0
34,86151,Malabar_ Bilga Cr nr Calga Av,None,338133,6239343,Bus station,102,1,1,BUS_STOP,555,0
35,86152,Malabar_ Bilga Cr nr Calga Av,None,338150,6239361,Bus station,102,1,1,BUS_STOP,555,0
36,86153,Malabar_ Bilga Cr nr Karoo Pl,None,337873,6239376,Bus station,103,1,1,BUS_STOP,555,0
37,86154,Malabar_ Bilga Cr nr Karoo Pl,None,337894,6239392,Bus station,103,1,1,BUS_STOP,555,0
38,86155,Chifley_ Anzac Pde nr Nyan St,None,337640,6239127,Bus station,104,1,1,BUS_STOP,554,0
39,86156,Chifley_ Anzac Pde nr Kenny Av,None,337626,6239415,Bus station,104,1,1,BUS_STOP,554,0
40,86157,Malabar_ Anzac Pde nr Bilga Cr,None,337679,6239409,Bus station,104,1,1,BUS_STOP,555,0
41,86158,Little Bay_ Anzac nr Nyan,None,337680,6239189,Bus station,104,1,1,BUS_STOP,555,0
42,86159,Malabar_ Bilga Cr nr Anzac Pde,None,337698,6239441,Bus station,104,1,1,BUS_STOP,555,0
43,86160,Malabar_ Bilga Cr nr Anzac Pde,None,337705,6239459,Bus station,104,1,1,BUS_STOP,555,0
44,86161,Malabar_ Bilga Cr nr Eucla Cr,None,338672,6239174,Bus station,105,1,1,BUS_STOP,555,0
45,86162,Malabar_ Bilga Cr nr Woli Pl,None,338394,6239253,Bus station,105,1,1,BUS_STOP,555,0
46,86163,Malabar_ Bilga Cr nr Eucla Cr,None,338663,6239192,Bus station,105,1,1,BUS_STOP,555,0
47,86164,Malabar_ Bilga Cr nr Byna St,None,338372,6239287,Bus station,105,1,1,BUS_STOP,555,0
48,86165,Malabar_ Bilga Cr nr Nix Av,None,338600,6239376,Bus station,105,1,1,BUS_STOP,555,0
49,86166,Malabar_ Bilga Cr nr Prince Edward St,None,338754,6239351,Bus station,105,1,1,BUS_STOP,555,0
50,86167,Malabar_ Bilga Cr nr Prince Edward St,None,338727,6239337,Bus station,105,1,1,BUS_STOP,555,0
51,86168,Malabar_ Nix Av nr Bilga Cr,None,338552,6239426,Bus station,105,1,1,BUS_STOP,555,0
52,86169,Chifley_ Hastings Av nr Hall St,None,337355,6239361,Bus station,107,1,1,BUS_STOP,554,0
53,86170,Chifley_ Hastings Av nr Little Bay Rd,None,337363,6239141,Bus station,107,1,1,BUS_STOP,554,0
54,86171,Chifley_ Hastings Av nr Little Bay Rd,None,337348,6239161,Bus station,107,1,1,BUS_STOP,554,0
55,86172,Chifley_ Hastings Av nr Hall St,None,337341,6239347,Bus station,107,1,1,BUS_STOP,554,0
56,86173,Chifley_ Bunnerong Rd opp Botany Cemetery,None,337115,6239407,Bus station,107,1,1,BUS_STOP,553,0
57,86174,Chifley_ Bunnerong Rd nr Little Bay Rd,None,337115,6239174,Bus station,107,1,1,BUS_STOP,553,0
58,86175,Chifley_ Hastings Av nr Macquarie St,None,337245,6239573,Bus station,107,1,1,BUS_STOP,554,0
59,86176,Chifley_ Macquarie St nr Hastings Av,None,337243,6239618,Bus station,107,1,1,BUS_STOP,554,0
60,86177,Matraville_ Bunnerong Rd nr Botany Cemetery,None,337053,6239436,Bus station,107,1,1,BUS_STOP,553,0
61,86178,Matraville_ Military Rd nr Botany Cemetery,None,336211,6239389,Bus station,108,1,1,BUS_STOP,553,0
62,86179,Matraville_ Military Rd opp Botany Cemetery,None,336196,6239400,Bus station,108,1,1,BUS_STOP,553,0
63,86180,Matraville_ Military Rd nr Millennium Ct,None,336375,6239545,Bus station,108,1,1,BUS_STOP,553,0
64,86181,Matraville_ Military Rd opp Millennium Ct,None,336369,6239563,Bus station,108,1,1,BUS_STOP,553,0
65,86182,Malabar_ Nix Av nr Adams Av,None,338484,6239617,Bus station,110,1,1,BUS_STOP,555,0
66,86183,Malabar_ Nix Av nr Adams Av,None,338497,6239655,Bus station,110,1,1,BUS_STOP,555,0
67,86184,Malabar_ Zions Av nr Prince Edward St,None,338601,6239714,Bus station,110,1,1,BUS_STOP,555,0
68,86185,Malabar_ Prince Edward St nr Zion Av,None,338629,6239758,Bus station,110,1,1,BUS_STOP,555,0
69,86186,Port Botany_ Bumborah Point Rd nr Friendship Rd,None,335960,6239576,Bus station,112,1,1,BUS_STOP,556,0
70,86187,Matraville_ Bumborah Point Rd opp Friendship Rd,None,335975,6239525,Bus station,112,1,1,BUS_STOP,556,0
71,86188,Port Botany Terminus,None,335987,6239776,Bus station,112,1,1,BUS_STOP,556,0
72,86189,Chifley_ Macquarie St nr Forest St,None,337313,6239770,Bus station,114,1,1,BUS_STOP,554,0
73,86190,Chifley_ Macquarie St nr Lasseter Av,None,337315,6239718,Bus station,114,1,1,BUS_STOP,554,0
74,86191,Malabar_ Anzac Pde nr Forrest St,None,337590,6239715,Bus station,114,1,1,BUS_STOP,555,0
75,86192,Chifley_ Anzac Pde nr Forrest St,None,337532,6239784,Bus station,114,1,1,BUS_STOP,554,0
76,86193,Chifley_ Dampier St nr Eyre Av,None,337233,6239862,Bus station,114,1,1,BUS_STOP,554,0
77,86194,Chifley_ Dampier St nr Eyre Av,None,337151,6239898,Bus station,114,1,1,BUS_STOP,554,0
78,86195,Malabar_ Anzac Pde nr Long Bay Correctional Centre,None,337637,6239878,Bus station,114,1,1,BUS_STOP,555,0
79,86196,Matraville_ Millennium Court,None,336640,6239619,Bus station,115,1,1,BUS_STOP,553,0
80,86197,Matraville_ Military Rd nr Bunnerong Rd,None,336550,6239721,Bus station,115,1,1,BUS_STOP,554,0
81,86198,Matraville_ Military Rd nr Bunnerong Rd,None,336537,6239732,Bus station,115,1,1,BUS_STOP,554,0
82,86199,Chifley_ Bunnerong Rd nr Military Rd,None,336840,6239910,Bus station,115,1,1,BUS_STOP,553,0
83,86200,Matraville_ Bunnerong Rd nr Military Rd,None,336813,6239883,Bus station,115,1,1,BUS_STOP,553,0
84,86201,Chifley_ Dampier St nr Warburton St,None,337089,6239990,Bus station,115,1,1,BUS_STOP,554,0
85,86202,Chifley_ Dampier St nr Wassell St,None,336989,6240100,Bus station,115,1,1,BUS_STOP,554,0
86,86203,Chifley_ Wassell St nr Dampier St,None,337008,6240147,Bus station,115,1,1,BUS_STOP,554,0
87,86204,Malabar_ Anzac Pde nr Mitchell St,None,337730,6240033,Bus station,116,1,1,BUS_STOP,555,0
88,86205,Port Botany Bus Depot,None,335979,6239864,Bus station,117,1,1,BUS_STOP,556,0
89,86206,Port Botany Bus Depot,None,335995,6239826,Bus station,117,1,1,BUS_STOP,556,0
90,86207,Port Botany_ Bumborah Point Rd nr Botany Rd,None,335990,6240036,Bus station,117,1,1,BUS_STOP,556,0
91,86208,Matraville_ Bumborah Point Rd nr Botany Rd,None,336009,6240027,Bus station,117,1,1,BUS_STOP,556,0
92,86209,Malabar_ Prince Edward St nr Howe St,None,338555,6239858,Bus station,118,1,1,BUS_STOP,555,0
93,86210,Malabar_ Prince Edward St nr Howe St,None,338533,6239856,Bus station,118,1,1,BUS_STOP,555,0
94,86211,Malabar_ Prince Edward St nr Napier St,None,338456,6239993,Bus station,118,1,1,BUS_STOP,555,0
95,86212,Malabar_ Bay Pde nr Howe St,None,338646,6240066,Bus station,118,1,1,BUS_STOP,555,0
96,86213,Malabar_ Bay Pde nr Howe St,None,338636,6240058,Bus station,118,1,1,BUS_STOP,555,0
97,86214,Chifley_ Anzac Pde nr Mitchell St,None,337668,6240041,Bus station,120,1,1,BUS_STOP,554,0
98,86215,Malabar_ Prince Edward St nr Napier St,None,338399,6240041,Bus station,124,1,1,BUS_STOP,555,0
99,86216,Malabar_ Raglan St nr Bay Pde,None,338395,6240343,Bus station,124,1,1,BUS_STOP,552,0
100,86217,Malabar_ Raglan St nr Victoria St,None,338369,6240351,Bus station,124,1,1,BUS_STOP,552,0
101,86218,Malabar_ Prince Edward St nr Raglan St,None,338246,6240274,Bus station,124,1,1,BUS_STOP,552,0
102,86219,Malabar_ Prince Edward St nr Raglan St,None,338221,6240275,Bus station,124,1,1,BUS_STOP,552,0
103,86220,Chifley_ Anzac Pde nr Austral St,None,337863,6240298,Bus station,125,1,1,BUS_STOP,554,0
104,86221,Matraville_ Wassell St nr Burke St,None,337094,6240222,Bus station,127,1,1,BUS_STOP,554,0
105,86222,Chifley_ Bunnerong Rd nr Moorina Av,None,336600,6240215,Bus station,127,1,1,BUS_STOP,549,0
106,86223,Matraville_ Bunnerong Rd nr Moorina Av,None,336556,6240182,Bus station,127,1,1,BUS_STOP,549,0
107,86224,Matraville_ Bunnerong Rd nr Partannia Av,None,336579,6240360,Bus station,127,1,1,BUS_STOP,549,0
108,86225,Chifley_ Burke St nr Matraville High,None,337697,6240419,Bus station,128,1,1,BUS_STOP,554,0
109,86226,Chifley_ Mitchell St nr Chifley Primary,None,337597,6240196,Bus station,129,1,1,BUS_STOP,554,0
110,86227,Chifley_ Wassell St nr Burke St,None,337174,6240292,Bus station,129,1,1,BUS_STOP,554,0
111,86228,Malabar_ Anzac Pde nr Austral St,None,337915,6240275,Bus station,130,1,1,BUS_STOP,552,0
112,86229,Malabar_ Ireton St nr Austral St,None,337963,6240296,Bus station,130,1,1,BUS_STOP,552,0
113,86230,Malabar_ Bay Pde nr Fox St,None,338549,6240242,Bus station,131,1,1,BUS_STOP,555,0
114,86231,Malabar_ Bay Pde nr Fox St,None,338531,6240235,Bus station,131,1,1,BUS_STOP,555,0
115,86232,Malabar_ Prince Edward St nr Ireton St,None,338167,6240383,Bus station,133,1,1,BUS_STOP,552,0
116,86233,Malabar_ Prince Edward St nr Ireton St,None,338120,6240408,Bus station,134,1,1,BUS_STOP,552,0
117,86234,Malabar_ Prince Edward St nr Ireton St,None,338118,6240447,Bus station,134,1,1,BUS_STOP,552,0
118,86235,Malabar_ Prince Edward St nr St Andrews Primary,None,338080,6240470,Bus station,134,1,1,BUS_STOP,552,0
119,86237,Matraville_ Bunnerong Rd nr Australia Av,None,336601,6240570,Bus station,136,1,1,BUS_STOP,549,0
120,86238,Matraville_ Bunnerong Rd nr Australia Av,None,336641,6240559,Bus station,136,1,1,BUS_STOP,549,0
121,86239,Matraville_ Botany Rd opp McCauley St,None,335726,6240383,Bus station,137,1,1,BUS_STOP,556,0
122,86240,Matraville_ Botany Rd nr McCauley St,None,335741,6240412,Bus station,137,1,1,BUS_STOP,549,0
123,86241,Malabar_ Anzac Pde nr Franklin St,None,338002,6240588,Bus station,140,1,1,BUS_STOP,552,0
124,86242,Malabar_ Franklin St nr Malabar Primary,None,338159,6240719,Bus station,140,1,1,BUS_STOP,552,0
125,86243,Malabar_ Anzac Pde nr Lawson St,None,337955,6240616,Bus station,141,1,1,BUS_STOP,551,0
126,86244,Malabar_ Anzac Pde nr Franklin St,None,338010,6240664,Bus station,141,1,1,BUS_STOP,552,0
127,86245,Chifley_ Wassell St nr Franklin St,None,337199,6240459,Bus station,143,1,1,BUS_STOP,554,0
128,86246,Matraville_ Wassell St nr Franklin St,None,337186,6240489,Bus station,143,1,1,BUS_STOP,554,0
129,86247,Matraville_ Franklin St nr Larose Av,None,337159,6240693,Bus station,143,1,1,BUS_STOP,551,0
130,86248,Matraville_ Franklin St nr Wassell St,None,337136,6240677,Bus station,143,1,1,BUS_STOP,551,0
131,86249,Matraville_ Franklin St nr Waterton Av,None,336929,6240735,Bus station,143,1,1,BUS_STOP,550,0
132,86250,Matraville_ Franklin St nr Clarence St,None,336889,6240763,Bus station,143,1,1,BUS_STOP,550,0
133,86262,Matraville_ Anzac Pde nr Hillary Pde,None,337970,6240915,Bus station,160,1,1,BUS_STOP,551,0
134,86263,Malabar_ Anzac Pde nr Hillary Pde,None,338014,6240965,Bus station,160,1,1,BUS_STOP,547,0
135,86264,Matraville_ Perry St nr Solander St,None,336270,6240875,Bus station,161,1,1,BUS_STOP,549,0
136,86265,Matraville_ Perry St nr Bunnerong Rd,None,336532,6240843,Bus station,162,1,1,BUS_STOP,550,0
137,86266,Matraville_ Bunnerong Rd nr Perry St,None,336557,6240904,Bus station,162,1,1,BUS_STOP,550,0
138,86267,Matraville_ Bunnerong Rd nr Franklin St,None,336590,6240860,Bus station,162,1,1,BUS_STOP,550,0
139,86268,Matraville_ Bunnerong Rd opp Daunt Av,None,336492,6241183,Bus station,162,1,1,BUS_STOP,550,0
140,86269,Matraville_ Bunnerong Rd nr Daunt Av,None,336544,6241170,Bus station,162,1,1,BUS_STOP,550,0
141,86273,Matraville_ Anzac Pde nr Truscott Av,None,337802,6241175,Bus station,168,1,1,BUS_STOP,551,0
142,86274,Maroubra_ Anzac Pde opp Truscott Av,None,337819,6241258,Bus station,168,1,1,BUS_STOP,547,0
143,86275,Matraville_ Bunnerong Rd nr Beauchamp Rd,None,336461,6241305,Bus station,170,1,1,BUS_STOP,550,0
144,86276,Matraville_ Bunnerong Rd nr Beauchamp Rd,None,336502,6241330,Bus station,170,1,1,BUS_STOP,550,0
145,86277,Matraville_ Beauchamp Rd nr Bunnerong Rd,None,336551,6241363,Bus station,170,1,1,BUS_STOP,550,0
146,86278,Matraville_ Beauchamp Rd nr Bunnerong Rd,None,336564,6241385,Bus station,170,1,1,BUS_STOP,550,0
147,86285,Matraville_ Anzac Pde nr St Spyridon School,None,337645,6241395,Bus station,179,1,1,BUS_STOP,548,0
148,86286,Maroubra_ Anzac Pde nr St Spyridon Maroubra,None,337643,6241479,Bus station,179,1,1,BUS_STOP,547,0
149,86287,Maroubra_ Beauchamp Rd nr Davidson Cr,None,337734,6241688,Bus station,179,1,1,BUS_STOP,544,0
150,86288,Maroubra_ Beauchamp Rd nr Chicago Av,None,337817,6241716,Bus station,179,1,1,BUS_STOP,544,0
151,86289,Maroubra_ Chicago Av nr Beauchamp Rd,None,337753,6241742,Bus station,179,1,1,BUS_STOP,545,0
152,86290,Maroubra_ Broome St nr Beauchamp Rd,None,338128,6241556,Bus station,180,1,1,BUS_STOP,547,0
153,86291,Matraville_ Beauchamp Rd nr Eastern Rd,None,337061,6241500,Bus station,181,1,1,BUS_STOP,548,0
154,86292,Matraville_ Beauchamp Rd nr Gainford Av,None,337098,6241543,Bus station,181,1,1,BUS_STOP,548,0
155,86293,Matraville_ Beauchamp Rd nr Peronne Wy,None,337274,6241621,Bus station,181,1,1,BUS_STOP,548,0
156,86294,Matraville_ Beauchamp Rd nr Robey St,None,337262,6241638,Bus station,181,1,1,BUS_STOP,548,0
157,86295,Maroubra_ Bunnerong Rd nr Jersey Rd,None,336521,6241580,Bus station,186,1,1,BUS_STOP,544,0
158,86296,Maroubra_ Beauchamp Rd nr Anzac Pde,None,337494,6241664,Bus station,189,1,1,BUS_STOP,544,0
159,86297,Matraville_ Beauchamp Rd nr Anzac Pde,None,337459,6241648,Bus station,189,1,1,BUS_STOP,544,0
160,86298,Matraville_ Anzac Pde nr Beauchamp Rd,None,337532,6241629,Bus station,189,1,1,BUS_STOP,548,0
161,86299,Matraville_ Anzac Pde nr Beauchamp Rd,None,337595,6241589,Bus station,189,1,1,BUS_STOP,547,0
162,86300,Maroubra_ Beauchamp Rd nr Anzac Pde,None,337642,6241669,Bus station,189,1,1,BUS_STOP,544,0
163,86301,Maroubra_ Beauchamp Rd nr Anzac Pde,None,337645,6241692,Bus station,189,1,1,BUS_STOP,544,0
164,86302,Matraville_ Beauchamp Rd nr Dive St,None,336738,6241426,Bus station,194,1,1,BUS_STOP,550,0
165,86303,Matraville_ Beauchamp Rd nr Poulet St,None,336783,6241418,Bus station,194,1,1,BUS_STOP,548,0
166,86309,Maroubra_ Bunnerong Rd opp Southpoint Shops,None,336610,6241810,Bus station,207,1,1,BUS_STOP,544,0
167,86311,Maroubra_ Broome St nr Meagher Av,None,338304,6241660,Bus station,208,1,1,BUS_STOP,547,0
168,86312,Maroubra_ Malabar Rd nr Beauchamp Rd,None,338050,6241793,Bus station,208,1,1,BUS_STOP,547,0
169,86313,Maroubra_ Malabar Rd nr Beauchamp Rd,None,338018,6241804,Bus station,208,1,1,BUS_STOP,545,0
170,86314,Maroubra_ Malabar Rd nr Tyrwhitt St,None,338231,6241906,Bus station,208,1,1,BUS_STOP,547,0
171,86315,Maroubra_ Malabar Rd nr Tyrwhitt St,None,338246,6241952,Bus station,208,1,1,BUS_STOP,545,0
172,86316,Maroubra_ Broome St nr Brown Rd,None,338434,6241688,Bus station,211,1,1,BUS_STOP,547,0
173,86317,Maroubra_ Tyrwhitt St nr Malabar Rd,None,338299,6241934,Bus station,211,1,1,BUS_STOP,545,0
174,86318,Maroubra_ Tyrwhitt St nr Broome St,None,338506,6241930,Bus station,211,1,1,BUS_STOP,545,0
175,86319,Maroubra_ Anzac Pde nr Murray St,None,337531,6241895,Bus station,216,1,1,BUS_STOP,544,0
176,86320,Maroubra_ Chicago Av nr Minneapolis Cr,None,337713,6241949,Bus station,216,1,1,BUS_STOP,545,0
177,86321,Maroubra_ Minneapolis Cr nr Chicago Av,None,337678,6242024,Bus station,216,1,1,BUS_STOP,544,0
178,86322,Maroubra_ Anzac Pde nr Murray St,None,337464,6241940,Bus station,216,1,1,BUS_STOP,544,0
179,86323,Maroubra_ Anzac Pde nr Wade St,None,337420,6242149,Bus station,216,1,1,BUS_STOP,544,0
180,86324,Maroubra_ Anzac Pde nr Minneapolis Cr,None,337482,6242137,Bus station,216,1,1,BUS_STOP,544,0
